Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_haemorrhag_sev,Sangramento/hemorragia grave (requer intervenção),"1, Sim | 0, Não | 99, Desconhecido",Definido como sangramento grave/hemorragia que requer intervenção médica para hemostasia e/ou suporte hemodinâmico.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_haemorrhag_site,Especifique o(s) local(is) do sangramento/hemorragia,"1, Pele | 7, Petequias | 2, Nariz | 3, Gengivas | 4, Trato gastrointestinal | 5, Trato urinário | 6, Vagina | 99, Desconhecido | 88, Outros","Refere-se à localização do(s) local(is) de sangramento/hemorragia. Petequias referem-se a pequenas manchas avermelhadas ou arroxeadas na pele ou membrana mucosa, resultantes de hemorragia localizada. Sangramento nasal refere-se à hemorragia localizada no nariz. Sangramento gengival refere-se à hemorragia que afeta a gengiva. Sangramento gastrointestinal (GI) refere-se à hemorragia em qualquer segmento do trato gastrointestinal, do esôfago ao reto. Sangramento do trato urinário refere-se à hemorragia originada em qualquer parte do sistema urinário. Sangramento vaginal refere-se à hemorragia originada na vagina, não relacionada à menstruação normal.",Selecione a(s) opção(ões) mais adequada(s) correspondente(s) à localização do(s) local(is) de sangramento/hemorragia.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_cns,Sintomas neurológicos,,Refere-se aos sinais e sintomas relacionados ao sistema neurológico.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_headache,Dor de cabeça,"1, Sim | 0, Não | 99, Desconhecido","Definida como a experiência de dor em várias partes da cabeça, não confinada à área de distribuição de qualquer nervo.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_focdef,Déficit Focal,"1, sim | 0, Não | 99, Desconhecido",,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_photoph,Fotofobia,"1, Sim | 0, Não | 99, Desconhecido",Refere-se ao aumento da sensibilidade dos olhos à luz.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_seizconv,Convulsões/convulsões,"1, Sim | 0, Não | 99, Desconhecido","Definido como uma anomalia intermitente da fisiologia do sistema nervoso, caracterizada pela ocorrência transitória de movimentos repentinos, violentos e irregulares do corpo, causados pela contração involuntária dos músculos devido a uma atividade neuronal anormal, excessiva ou sincronizada no cérebro.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_confusion,Alteração da consciência/confusão,"1, Sim | 0, Não | 99, Desconhecido",Definido como um nível de consciência ou excitação diferente do normal do paciente.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_paralysis,Paralisia,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à incapacidade de mover-se completamente ou controlar os movimentos.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_irritable,Irritabilidade,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma excitabilidade anormal ou excessiva com raiva, irritação ou impaciência facilmente desencadeadas.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_tremor,Tremor,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um movimento muscular oscilante e involuntário para frente e para trás em torno de um eixo articular.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_diffwalk,Dificuldade em andar,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a qualquer problema persistente ao caminhar.,Indique “Sim” se o paciente tiver apresentado isso em qualquer momento desde o início da doença até a consulta. 
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_perschang,"Mudanças de personalidade (inclui agitação, psicose, sonolência, insônia, catatonia, instabilidade de humor, padrão de sono alterado e em crianças, novo início de enurese ou irritabilidade)","1, sim | 0, Não | 99, Desconhecido",,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_abnmov,Movimento anormal,"1, sim | 0, Não | 99, Desconhecido",,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_abnmov_type,Especificar:,"1, Coréia | 2, Atetose | 3, Distonia | 4, Hemibalismo | 5, Estereotipias | 6, Discinesia Orolingual | 7, tique",,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_neurologic,Outra anomalia neurológica,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de uma anomalia neurológica alternativa não listada acima.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_neurologic_spec,Especifique outra anomalia neurológica,,Refere-se à presença de outra anomalia neurológica não listada acima.,"Se “Outro”, especifique a anormalidade neurológica."
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_eye,Sintomas oftalmológicos,,Refere-se a sinais e sintomas relacionados com os olhos.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_itchyeye,Comichão nos olhos,"1, Sim | 0, Não | 99, Desconhecido",Definido como comichão num ou em ambos os olhos.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_redeye,Olhos vermelhos/rosados,"1, Sim | 0, Não | 99, Desconhecido","Definido como inflamação ou infecção da conjuntiva, caracterizada por vermelhidão em um ou ambos os olhos.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_paineyes,Dor nos olhos,"1, Sim | 0, Não | 99, Desconhecido",Definido como desconforto ou dor localizada dentro ou ao redor da área dos olhos.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_eyelidedema,Edema das pálpebras,"1, Sim | 0, Não | 99, Desconhecido",Definido como inchaço devido ao acúmulo de líquido nos tecidos da pálpebra.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_eyedischarg,Secreção dos olhos,"1, Sim | 0, Não | 99, Desconhecido","Definido como a liberação de fluidos que variam de transparentes a semelhantes a pus dos olhos, frequentemente indicativos de infecção ou irritação.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_hazyvision,Visão turva/embaçada,"1, Sim | 0, Não | 99, Desconhecido","Definido como perda da acuidade visual, resultando em visão turva ou distorcida.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_eyelightsensi,Sensibilidade dos olhos à luz,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma intolerância anormal à luz, causando desconforto ou dor nos olhos quando expostos à luz forte.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_visdist,Distúrbios visuais,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma interferência na visão normal, sem necessariamente afetar a acuidade visual.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_ocularoth,Outros sintomas oftalmológicos,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a outros sinais e sintomas relacionados ao olho, não especificados acima.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_ocularoth_spec,Especificar outros sintomas oftalmológicos,,"Refere-se a outros sinais e sintomas relacionados ao olho, não especificados acima.","Se “Sim”, especifique outros sinais e sintomas oftalmológicos."
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_ent,Sintomas nos ouvidos/nariz/garganta,,"Refere-se a sinais e sintomas relacionados com os ouvidos, nariz e garganta.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_earpain,Dor nos ouvidos,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a uma sensação dolorosa no ouvido.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_tinnitus,Zumbido,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a uma perceção anormal dos sons experimentada por um indivíduo na ausência de estímulos auditivos.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_parot,Parotidite,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à inflamação das glândulas parótidas.,Indique “Sim” se o paciente tiver apresentado isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_paed,Sintomas específicos da pediatria,,,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_contcry,Choro contínuo,"1, sim | 0, Não | 99, Desconhecido",,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_feedingdiff,Dificuldade de alimentação,"1, sim | 0, Não | 99, Desconhecido",,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_otherdesc,Outros  sintomas,,,
diário,SINTOMAS: Indique se apresentados entre 00:00 e 24:00 no dia da avaliação.,sympt_unlisted,Outros sintomas,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de um ou mais sinais ou sintomas alternativos não listados acima.,Indique “Sim” se o paciente apresentou outro sinal ou sintoma não listado acima entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_dailydata,Insira os dados dos sinais clínicos para esta data?,"1, Sim | 0, Não",Refere-se a sinais registados nesta data.,Indique “Sim” se desejar registrar os dados dos sinais para este dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_sys,Sinais sistêmicos/gerais,,Refere-se a sinais sistémicos/gerais/não específicos.,Indique “Sim” se o paciente apresentou este sintoma entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_hypotherm,Hipotermia,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à redução anormal da temperatura corporal devido à falha na termorregulação.,Indique “Sim” se o paciente apresentou este sintoma entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_coldperiph,"1, Sim | 0, Não | 99, Desconhecido","1, Yes | 0, No | 99, Unknown","Refere-se à pele que parece fria e úmida ao toque, frequentemente associada a insuficiência circulatória e sintomas como inquietação e hipotensão.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_dehyrdation,Desidratação,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à perda excessiva de água do corpo.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_dehyrdation_type,Estado de desidratação,"1, leve | 2, Moderado| 3, grave",Isso se refere à perda excessiva de água do corpo.,"Indique 'Sim', se o paciente passou por isso em qualquer momento desde o início da doença até a apresentação."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_oedema,Edema,"1, Sim | 0, Não | 99, Desconhecido",Refere-se ao acúmulo de uma quantidade excessiva de líquido nas células ou nos tecidos intercelulares.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_oedema_site,Local(is) do edema,"1, Pés | 2, Tornozelo | 3, Pernas (abaixo do joelho) | 4, Pernas (acima dos joelhos)  | 5, Escroto/Lábios | 6, Sacro | 7, Abdômen | 8, Pescoço | 9, Rosto | 99, Desconhecido | 88, Outro",Refere-se à localização do edema.,"Se “Sim”, especifique a localização do edema. Selecione todas as opções aplicáveis."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_oedema_site_oth,Especifique outro(s) local(is) do edema,,Refere-se à localização do edema.,"Se “Outro”, especifique o local do edema"
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_lymph,Linfadenopatia,"1, sim | 0, Não | 99, Desconhecido",Definido como um achado clínico de aumento anormal dos gânglios linfáticos.,Indique “Sim” se o paciente apresentou entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_lymph_pain,Linfadenopatia dolorosa,"1, sim | 0, Não | 99, Desconhecido",,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_lymph_site,Especifique o(s) local(is) da linfadenopatia,"1, Axilar (axilas) | 2, Cervical (pescoço) | 3, Inguinal (virilha) | 99, Desconhecido | 88, Outro",Refere-se ao local em que a linfadenopatia foi identificada.,Selecione a(s) opção(ões) mais adequada(s) correspondente(s) à localização da linfadenopatia.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_lymph_site_oth,Especifique outro(s) local(is) da linfadenopatia,,Refere-se à localização em que a linfadenopatia foi identificada.,"Se “Outro”, escreva o local onde a linfadenopatia foi identificada."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_lowurine,Diminuição da produção de urina,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um achado que indica que a produção de urina é inferior a 500 mililitros durante um período de 24 horas.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_bruise,Hematomas,"1, Sim | 0, Não | 99, Desconhecido","Refere-se à extravasão espontânea de sangue para o espaço subcutâneo, também conhecida como equimoses espontâneas.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_alopecia,Alopecia,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à ausência de pelos (queda de cabelo sem cicatrizes) em áreas onde normalmente estão presentes.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_dryskin,Pele seca,"1, Sim | 0, Não | 99, Desconhecido","Refere-se à pele caracterizada pela falta de umidade natural ou normal, resultante da insuficiência de hidrolipídios na pele, também chamada de xerose cutânea.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_oralulcer,Úlceras orais,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a episódios recorrentes de ulceração da mucosa oral (aftas orais recorrentes), que se apresentam tipicamente como defeitos mucosos dolorosos, bem circunscritos e cobertos por fibrina com um h",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_presinj,Lesão por pressão na pele,"1, sim | 0, Não | 99, Desconhecido",,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_mastitis,Mastite,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma inflamação da mama, com ou sem infecção associada",Indique “Sim” se o paciente apresentou este sintoma em qualquer momento durante a data da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_bacsi,Superinfecção bacteriana,"1, Sim | 0, Não | 99, Desconhecido","Definida como uma infecção bacteriana secundária diagnosticada por um médico que ocorre durante uma ferida existente, infecção ou imediatamente após uma infecção anterior.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_bacsi_spec,Especificar superinfecção bacteriana.,"7, Abscesso em tecido profundo | 1, Foliculite/celulite | 2, Pneumonia | 3, Gastroenterite | 4, SNC | 5, Bacteremia | 6, Trato urinário | 88, Outros",Refere-se ao tipo ou localização da superinfecção bacteriana.,Selecione a(s) opção(ões) mais adequada(s) que representa(m) o tipo ou localização da superinfecção bacteriana.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_bacsi_oth,Especificar outra superinfecção bacteriana,,"Refere-se a outro(s) tipo(s) ou localização(ões) da superinfecção bacteriana, não especificado(s) acima.","Se “Outro”, escreva o tipo ou localização da superinfecção bacteriana. "
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_resp,Sinais respiratórios,,Refere-se a sinais relacionados ao sistema respiratório.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_respdistress,Dificuldade respiratória,"1, Sim | 0, Não | 99, Desconhecido",Refere-se a um aumento patológico no esforço e na frequência dos movimentos respiratórios.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_chestindrw,Retração da parede torácica inferior,"1, Sim | 0, Não | 99, Desconhecido","Definido como um sinal clínico de dificuldade respiratória, distinguido pelo movimento anormal para dentro da parede torácica inferior durante a inspiração. Se apenas o tecido mole entre as costelas ou acima da clavícula entrar quando o paciente respira, isso não é retração da parede torácica inferior.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_tachypnoea,Respiração rápida (taquipneia),"1, Sim | 0, Não | 99, Desconhecido",Definido como um aumento anormal da frequência respiratória.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_apnoea,Apneia,"1, Sim | 0, Não | 99, Desconhecido",Definido como uma ausência transitória da respiração espontânea.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_rhinitis,Rinite,"1, Sim | 0, Não | 99, Desconhecido","Definido como inflamação da membrana mucosa que reveste o nariz, geralmente associada a secreção nasal.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_phary,Faringite,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de inflamação da garganta.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_pharery,Eritema faríngeo,"1, sim | 0, Não | 99, Desconhecido",,"Indique 'Sim', se o paciente passou por isso em qualquer momento desde o início da doença até a apresentação."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_pharexu,Exsudato faríngeo,"1, sim | 0, Não | 99, Desconhecido",,"Indique 'Sim', se o paciente passou por isso em qualquer momento desde o início da doença até a apresentação."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_tonsil,Amigdalite,"1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de inflamação das amígdalas.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_plueeff,"1, Sim | 0, Não | 99, Desconhecido","1, Yes | 0, No | 99, Unknown",Refere-se à presença de líquido na cavidade pleural resultante de transudação ou exsudação excessiva das superfícies pleurais.,Indique “Sim” se o paciente apresentou esse sintoma entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_cvs,Sinais cardiovasculares,,Refere-se a sinais relacionados ao sistema cardiovascular.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_tachycardia,Batimento cardíaco rápido/pulso (taquicardia),"1, Sim | 0, Não | 99, Desconhecido",Refere-se a uma frequência cardíaca rápida que excede a faixa da frequência cardíaca normal em repouso para a idade.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_arrhythmia,Arritmia cardíaca,"1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma anormalidade no ritmo dos batimentos cardíacos, incluindo frequência, regularidade e/ou sequência de anormalidades de ativação.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_cyan,Cianose periférica,"1, sim | 0, Não | 99, Desconhecido",,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_git,Sinais gastrointestinais,,Refere-se a sinais relacionados ao sistema gastrointestinal.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_ascites,Ascite,"1, Sim | 0, Não | 99, Desconhecido",Definido como um acúmulo ou retenção excessiva de líquido livre dentro da cavidade peritoneal.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_hepatomegally,Hepatomegalia,"1, Sim | 0, Não | 99, Desconhecido",Definido como um aumento patológico do fígado.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_splenomegaly,Baço/esplenomegalia palpável,"1, sim | 0, Não | 99, Desconhecido",,"Indique 'Sim', se o paciente passou por isso em qualquer momento desde o início da doença até a apresentação."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_tenabd,Abdômen sensível,"1, sim | 0, Não | 99, Desconhecido",,"Indique 'Sim', se o paciente passou por isso em qualquer momento desde o início da doença até a apresentação."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_jaund,Icterícia,"1, Sim | 0, Não | 99, Desconhecido","Definido como uma manifestação clínica de hiperbilirrubinemia, caracterizada pela coloração amarelada da pele, membrana mucosa e/ou esclera.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_melaena,Melaena (sangue nas fezes),"1, Sim | 0, Não | 99, Desconhecido","Refere-se a fezes anormalmente escuras e com sangue, geralmente provenientes de sangramento gastrointestinal.",Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_haematochezia,Hematochezia (sangue fresco nas fezes),"1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de sangue nas fezes. É o resultado de hemorragia gastrointestinal e pode ser facilmente observado nas fezes ou identificado microscopicamente.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_rectalbleed,Sangramento retal,"1, Sim | 0, Não | 99, Desconhecido",Refere-se ao sangramento originário da parede retal e expelido pelo ânus.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_feed,Alimentação,"1, sim | 0, Não | 99, Desconhecido",Refere-se a se o paciente está se alimentando ou não,"Indique 'Sim', se o paciente consegue se alimentar"
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_feed_route,"Se sim, especifique a rota de alimentação","1, Oral | 2, tubo de alimentação | 3, Amamentação | 99, Desconhecido","Se for alimentação, refere-se à via de alimentação",Selecione a opção mais adequada que corresponde à via de alimentação
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_feed_npo,"Se não, zero por pedido oral (NPO)?","1, sim | 0, Não | 99, Desconhecido","Refere-se a ordens clínicas para indicar que nada (por exemplo, medicamentos, alimentos) deve ser tomado por via oral.","Indique 'Sim', se o paciente receber ordens clínicas para não consumir nada por via oral."
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_heme,Sinais hematológicos,,Refere-se a sinais relacionados ao sistema hematológico.,Indique “Sim” se o paciente apresentou este sintoma entre as 00:00 e as 24:00 do dia da avaliação.
